SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Applies,Timeframe
AARTECH,20260531,48.65,49.48,33.65,42.05,85086598.86,AARTECH SOLONICS LIMITED,20260531,41.72666666666667,41.565,41.888333333333335,41.888333333333335,41.565,0.3233333333333377,0.7689258818866532,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.2,10,54356787.33,Lower,True,Unknown,True,,,,,1.56533531578015,False,False,No setup,Jun 2026,Monthly
AARTIDRUGS,20260531,380.0,407.2,356.1,380.4,1298769030.45,AARTI DRUGS LTD.,20260531,381.2333333333333,381.65,380.8166666666666,381.65,380.8166666666666,0.8333333333333712,0.21906764808974008,Narrow,Bearish,Below CPR,Unclassified,False,False,True,0.1,10,1227830033.45,Higher,True,Unknown,True,,,,,1.05777590958634,False,False,No setup,Jun 2026,Monthly
AARTIIND,20260531,513.0,523.1,440.6,475.0,11022165412.0,AARTI INDUSTRIES LTD,20260531,479.56666666666666,481.85,477.2833333333333,481.85,477.2833333333333,4.56666666666672,0.961403508771941,Wide,Bearish,Below CPR,Chemicals,True,False,False,0.3,10,8031850789.75,Inside,True,Unknown,False,,,,,1.372307043610191,False,False,No setup,Jun 2026,Monthly
AARTIPHARM,20260531,751.35,814.0,626.0,633.25,3285755847.3,AARTI PHARMALABS LIMITED,20260531,691.0833333333334,720.0,662.1666666666667,720.0,662.1666666666667,57.83333333333326,9.132780629030124,Wide,Bearish,Below CPR,Unclassified,False,False,False,1.0,10,3071823905.275,Overlapping,True,Unknown,False,,,,,1.0696432961725546,False,False,No setup,Jun 2026,Monthly
AARTISURF,20260531,405.9,465.0,380.1,389.05,107643746.5,AARTI SURFACTANTS LIMITED,20260531,411.3833333333334,422.55,400.21666666666675,422.55,400.21666666666675,22.333333333333258,5.740478944437285,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.8888888888888888,9,78080502.3,Higher,True,Unknown,False,,,,,1.3786251795155269,False,False,No setup,Jun 2026,Monthly
AARVI,20260531,125.0,145.0,119.31,129.99,69904435.99,AARVI ENCON LIMITED,20260531,131.43333333333334,132.155,130.71166666666667,132.155,130.71166666666667,1.443333333333328,1.1103418211657266,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.5,10,60399864.849999994,Inside,True,Unknown,False,,,,,1.157360801445568,False,False,No setup,Jun 2026,Monthly
AAVAS,20260531,1373.0,1494.9,1319.4,1343.1,2516812106.9,AAVAS FINANCIERS LIMITED,20260531,1385.8,1407.15,1364.4499999999998,1407.15,1364.4499999999998,42.70000000000027,3.1792122701213814,Wide,Bearish,Below CPR,Financial Services,True,False,False,0.5,10,6837533700.950001,Higher,True,Unknown,False,,,,,0.3680877077871392,False,False,No setup,Jun 2026,Monthly
ABANSENT,20260531,47.96,47.96,47.96,47.96,1491603.96,ABANS ENTERPRISES LTD.,20260531,47.96,47.96,47.96,47.96,47.96,0.0,0.0,Narrow,Neutral,Inside CPR,Unclassified,False,False,False,0.5,2,9782472.33,Higher,False,Unknown,False,,,,,0.1524771969378011,False,False,No setup,Jun 2026,Monthly
ABB,20260531,7269.0,7389.0,6171.5,7253.0,69997815048.0,ABB INDIA LIMITED,20260531,6937.833333333333,6780.25,7095.416666666666,7095.416666666666,6780.25,315.16666666666606,4.3453283698699305,Wide,Bullish,Above CPR,Capital Goods,True,False,False,0.9,10,31564302929.45,Overlapping,True,Unknown,False,,,,,2.2176258796037254,False,False,No setup,Jun 2026,Monthly
ABBOTINDIA,20260531,25480.0,28280.0,25175.0,26855.0,6912645700.0,ABBOTT INDIA LIMITED,20260531,26770.0,26727.5,26812.5,26812.5,26727.5,85.0,0.31651461552783466,Moderate,Bullish,Above CPR,Healthcare,True,False,False,0.1,10,5420675015.0,Higher,True,Unknown,True,,,,,1.275237065655374,False,False,No setup,Jun 2026,Monthly
ABCAPITAL,20260531,347.0,375.95,339.45,363.3,37301673186.9,ADITYA BIRLA CAPITAL LTD.,20260531,359.56666666666666,357.7,361.43333333333334,361.43333333333334,357.7,3.7333333333333485,1.027617212588315,Wide,Bullish,Above CPR,Financial Services,True,False,False,0.3,10,30128848737.8,Higher,True,Unknown,False,,,,,1.2380716406233236,False,False,No setup,Jun 2026,Monthly
ABCOTS,20260531,223.5,235.0,206.1,216.25,246283378.99,A B COTSPIN INDIA LIMITED,20260531,219.11666666666667,220.55,217.68333333333334,220.55,217.68333333333334,2.8666666666666742,1.3256262042389244,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.3333333333333333,9,166882832.55,Lower,True,Unknown,False,,,,,1.475786186192703,False,False,No setup,Jun 2026,Monthly
ABDL,20260531,535.0,600.0,505.15,558.3,3499382159.8,ALLIED BLEND N DISTILS L,20260531,554.4833333333333,552.575,556.3916666666667,556.3916666666667,552.575,3.816666666666606,0.6836229028598614,Moderate,Bullish,Above CPR,Fast Moving Consumer Goods,True,False,False,0.3,10,4723559572.525,Higher,True,Unknown,False,,,,,0.740835826471728,False,False,No setup,Jun 2026,Monthly
ABFRL,20260531,64.52,69.09,60.52,64.61,8200301531.63,ADITYA BIRLA FASHION & RT,20260531,64.74000000000001,64.805,64.67500000000001,64.805,64.67500000000001,0.12999999999999545,0.20120724346075752,Narrow,Bearish,Below CPR,Consumer Services,True,False,True,0.1,10,7273341390.32,Higher,True,Unknown,True,,,,,1.1274462577191386,False,False,No setup,Jun 2026,Monthly
ABINFRA,20260531,16.09,16.31,10.77,10.93,267493738.26,A B INFRABUILD LIMITED,20260531,12.67,13.54,11.8,13.54,11.8,1.7399999999999984,15.91948764867336,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.8888888888888888,9,297872151.19,Lower,True,Unknown,False,,,,,0.898015263230758,False,False,No setup,Jun 2026,Monthly
ABLBL,20260531,103.99,119.55,98.2,100.17,4967221108.99,ADITYA BIRLA LIFES BRAN L,20260531,105.97333333333334,108.875,103.07166666666669,108.875,103.07166666666669,5.803333333333313,5.793484409836591,Wide,Bearish,Below CPR,Consumer Services,True,False,False,0.7,10,4654878545.885,Higher,True,Unknown,False,,,,,1.0671000456888646,False,False,No setup,Jun 2026,Monthly
ABMINTLLTD,20260531,50.51,50.51,43.4,47.44,342894.08999999997,ABM INTERNATIONAL LTD,20260531,47.11666666666667,46.955,47.278333333333336,47.278333333333336,46.955,0.3233333333333377,0.6815626756604927,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.4,5,980244.4400000001,Lower,False,Unknown,False,,,,,0.3498046772904929,False,False,No setup,Jun 2026,Monthly
ABMKNO,20260531,227.95,254.4,211.0,212.14,9226940.32,A B M KNOWLEDGEWARE LTD.,20260531,225.84666666666666,232.7,218.99333333333334,232.7,218.99333333333334,13.70666666666665,6.461142013135972,Wide,Bearish,Below CPR,Unclassified,False,False,False,1.0,2,5384906.26,Overlapping,False,Unknown,False,,,,,1.7134820690453394,False,False,No setup,Jun 2026,Monthly
ABREL,20260531,1508.4,1598.0,1225.0,1243.8,7898203261.5,ADITYA BIRLA REAL EST LTD,20260531,1355.6000000000001,1411.5,1299.7000000000003,1411.5,1299.7000000000003,111.79999999999973,8.9885833735327,Wide,Bearish,Below CPR,Realty,True,False,False,0.9,10,6727842865.95,Overlapping,True,Unknown,False,,,,,1.1739577482514139,False,False,No setup,Jun 2026,Monthly
ACC,20260531,1412.1,1436.5,1332.0,1399.3,6883786066.5,ACC LIMITED,20260531,1389.2666666666667,1384.25,1394.2833333333333,1394.2833333333333,1384.25,10.033333333333303,0.7170251792562926,Moderate,Bullish,Above CPR,Construction Materials,True,False,False,0.2,10,7601766287.65,Inside,True,Unknown,True,,,,,0.9055508688399897,False,False,No setup,Jun 2026,Monthly
ACCELYA,20260531,1160.0,1180.0,1093.0,1142.3,163064700.0,ACCELYA SOLN INDIA LTD,20260531,1138.4333333333334,1136.5,1140.3666666666668,1140.3666666666668,1136.5,3.866666666666788,0.33849835127959277,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.2,10,433470575.25,Inside,True,Unknown,True,,,,,0.376184011811999,False,False,No setup,Jun 2026,Monthly
ACCURACY,20260531,5.44,6.03,5.2,5.49,5825536.88,ACCURACY SHIPPING LIMITED,20260531,5.573333333333333,5.615,5.531666666666666,5.615,5.531666666666666,0.08333333333333393,1.5179113539769384,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.4,10,15847010.27,Higher,True,Unknown,False,,,,,0.36761110018514553,False,False,No setup,Jun 2026,Monthly
ACE,20260531,896.1,966.75,845.55,884.95,9212391926.6,ACTION CONST EQUIP LTD,20260531,899.0833333333334,906.15,892.0166666666668,906.15,892.0166666666668,14.133333333333212,1.5970770476674625,Wide,Bearish,Below CPR,Capital Goods,True,False,False,0.5,10,4054141601.25,Higher,True,Unknown,False,,,,,2.2723409374155983,False,False,No setup,Jun 2026,Monthly
ACEINTEG,20260531,19.5,22.38,18.5,19.22,2788840.6,ACE INTEGRATED SOLU. LTD.,20260531,20.03333333333333,20.439999999999998,19.626666666666665,20.439999999999998,19.626666666666665,0.8133333333333326,4.231703087062084,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.6,10,2572656.035,Overlapping,True,Unknown,False,,,,,1.0840316630201985,False,False,No setup,Jun 2026,Monthly
ACI,20260531,610.3,639.8,510.25,525.25,1989568025.75,ARCHEAN CHEMICAL IND LTD,20260531,558.4333333333333,575.025,541.8416666666666,575.025,541.8416666666666,33.183333333333394,6.317626527050622,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.9,10,1716465209.975,Lower,True,Unknown,False,,,,,1.1591076907285396,False,False,No setup,Jun 2026,Monthly
ACL,20260531,56.35,59.35,54.01,55.37,20572148.32,ANDHRA CEMENTS LIMITED,20260531,56.24333333333333,56.68,55.806666666666665,56.68,55.806666666666665,0.8733333333333348,1.5772680753717443,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.2857142857142857,7,30614110.96,Higher,True,Unknown,False,,,,,0.6719825490565218,False,False,No setup,Jun 2026,Monthly
ACMESOLAR,20260531,303.3,313.45,267.65,310.1,10486288543.7,ACME SOLAR HOLDINGS LTD,20260531,297.06666666666666,290.54999999999995,303.58333333333337,303.58333333333337,290.54999999999995,13.033333333333417,4.202945286466758,Wide,Bullish,Above CPR,Power,True,False,False,0.8,10,6585526024.33,Overlapping,True,Unknown,False,,,,,1.592323605579686,False,False,No setup,Jun 2026,Monthly
ACSTECH,20260531,38.7,38.7,32.67,33.79,65149572.52,A C S TECHNOLOGIES LTD.,20260531,35.053333333333335,35.685,34.42166666666667,35.685,34.42166666666667,1.2633333333333354,3.738778731380099,Wide,Bearish,Below CPR,Unclassified,False,False,False,1.0,2,39266051.035000004,Lower,False,Unknown,False,,,,,1.65918320795561,False,False,No setup,Jun 2026,Monthly
ACUTAAS,20260531,2629.7,3184.9,2538.0,3132.5,26323022663.0,ACUTAAS CHEMICALS LIMITED,20260531,2951.7999999999997,2861.45,3042.1499999999996,3042.1499999999996,2861.45,180.69999999999982,5.768555466879484,Wide,Bullish,Above CPR,Healthcare,True,False,False,0.9,10,14249799292.95,Higher,True,Unknown,False,,,,,1.8472556786131824,False,False,No setup,Jun 2026,Monthly
ADANIENSOL,20260531,1357.0,1578.5,1236.6,1513.3,106901925924.9,ADANI ENERGY SOLUTION LTD,20260531,1442.8,1407.55,1478.05,1478.05,1407.55,70.5,4.6586929227516025,Wide,Bullish,Above CPR,Power,True,False,False,0.9,10,33665895443.475,Higher,True,Unknown,False,,,,,3.1753774707816165,False,False,No setup,Jun 2026,Monthly
ADANIENT,20260531,2390.4,3027.5,2375.0,2937.4,163309130310.5,ADANI ENTERPRISES LIMITED,20260531,2779.9666666666667,2701.25,2858.6833333333334,2858.6833333333334,2701.25,157.4333333333334,5.359615079094893,Wide,Bullish,Above CPR,Metals & Mining,True,False,False,0.8,10,73783416383.7,Higher,True,Unknown,False,,,,,2.2133582085876107,False,False,No setup,Jun 2026,Monthly
ADANIGREEN,20260531,1232.4,1532.5,1228.3,1475.4,122147936962.59999,ADANI GREEN ENERGY LTD,20260531,1412.0666666666668,1380.4,1443.7333333333336,1443.7333333333336,1380.4,63.333333333333485,4.292621210067336,Wide,Bullish,Above CPR,Power,True,False,False,0.8,10,59886743244.475,Higher,True,Unknown,False,,,,,2.039649016543725,False,False,No setup,Jun 2026,Monthly
ADANIPORTS,20260531,1702.0,1842.8,1683.2,1804.6,106710089497.6,ADANI PORT & SEZ LTD,20260531,1776.8666666666668,1763.0,1790.7333333333336,1790.7333333333336,1763.0,27.733333333333576,1.5368133289002315,Wide,Bullish,Above CPR,Services,True,False,False,0.6,10,69641060849.15,Higher,True,Unknown,False,,,,,1.5322869611183194,False,False,No setup,Jun 2026,Monthly
ADANIPOWER,20260531,223.0,254.2,208.03,243.37,209325244287.57,ADANI POWER LTD,20260531,235.20000000000002,231.115,239.28500000000003,239.28500000000003,231.115,8.170000000000016,3.357028392981886,Wide,Bullish,Above CPR,Power,True,False,False,0.8,10,74953922414.18001,Higher,True,Unknown,False,,,,,2.7927190138346814,False,False,No setup,Jun 2026,Monthly
ADFFOODS,20260531,268.15,301.65,254.0,264.65,1639958327.0,ADF FOODS LIMITED,20260531,273.43333333333334,277.825,269.0416666666667,277.825,269.0416666666667,8.783333333333303,3.3188487940046487,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.7,10,589210313.035,Higher,True,Unknown,False,,,,,2.783315720583092,False,False,No setup,Jun 2026,Monthly
ADL,20260531,78.4,83.95,68.0,74.28,1898064.47,ARCHIDPLY DECOR LIMITED,20260531,75.41,75.975,74.845,75.975,74.845,1.1299999999999955,1.5212708669897623,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.2,10,3650190.875,Higher,True,Unknown,True,,,,,0.5199904703613616,False,False,No setup,Jun 2026,Monthly
ADOR,20260531,1086.4,1209.0,1009.2,1139.6,698493355.1,ADOR WELDING LTD,20260531,1119.2666666666667,1109.1,1129.4333333333334,1129.4333333333334,1109.1,20.333333333333485,1.7842517842517978,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.5,10,325474163.5,Higher,True,Unknown,False,,,,,2.146079269668359,False,False,No setup,Jun 2026,Monthly
ADROITINFO,20260531,10.0,10.7,8.6,9.02,11202320.62,ADROIT INFOTECH LIMITED,20260531,9.44,9.649999999999999,9.23,9.649999999999999,9.23,0.41999999999999815,4.656319290465611,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.8,10,12315619.5,Lower,True,Unknown,False,,,,,0.909602689495238,False,False,No setup,Jun 2026,Monthly
ADSL,20260531,117.28,144.9,114.6,120.33,1791667246.57,ALLIED DIGITAL SERV. LTD,20260531,126.61,129.75,123.47,129.75,123.47,6.280000000000001,5.218981135211503,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.6,10,770908365.48,Higher,True,Unknown,False,,,,,2.3240988511707648,False,False,No setup,Jun 2026,Monthly
ADVAIT,20260531,2050.7,2200.0,1812.0,2036.4,2551516161.4,ADVAIT ENRGY TRANSITION L,20260531,2016.1333333333332,2006.0,2026.2666666666664,2026.2666666666664,2006.0,20.266666666666424,0.9952203234465933,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.2,5,1587536496.4,Higher,False,Unknown,False,,,,,1.607217325199126,False,False,No setup,Jun 2026,Monthly
ADVANCE,20260531,110.92,116.99,98.41,102.23,345914595.47,ADVANCE AGROLIFE LIMITED,20260531,105.87666666666667,107.69999999999999,104.05333333333334,107.69999999999999,104.05333333333334,3.646666666666647,3.5671198930515966,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.375,8,1393839819.96,Inside,True,Unknown,False,,,,,0.24817385076566903,False,False,No setup,Jun 2026,Monthly
ADVANIHOTR,20260531,54.25,55.63,51.12,53.33,28952602.52,ADVANI HOT.& RES.(I) LTD,20260531,53.35999999999999,53.375,53.344999999999985,53.375,53.344999999999985,0.030000000000015348,0.05625351584476908,Narrow,Bearish,Below CPR,Unclassified,False,False,True,0.1,10,45523603.96,Overlapping,True,Unknown,True,,,,,0.6359910025014636,False,False,No setup,Jun 2026,Monthly
ADVENTHTL,20260531,153.36,177.52,136.0,136.64,649287756.71,ADVENT HOTELS INTERNATI L,20260531,150.0533333333333,156.76,143.34666666666664,156.76,143.34666666666664,13.413333333333355,9.816549570647947,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.8571428571428571,7,649287756.71,Outside,True,Unknown,False,,,,,1.0,False,False,No setup,Jun 2026,Monthly
ADVENZYMES,20260531,350.0,419.0,347.5,364.0,5057821799.65,ADVANCED ENZYME TECH LTD,20260531,376.8333333333333,383.25,370.41666666666663,383.25,370.41666666666663,12.833333333333371,3.525641025641036,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.7,10,1420473218.475,Higher,True,Unknown,False,,,,,3.560659739210012,False,False,No setup,Jun 2026,Monthly
AEGISLOG,20260531,710.0,774.0,646.05,748.45,10642393211.95,AEGIS LOGISTICS LIMITED,20260531,722.8333333333334,710.025,735.6416666666668,735.6416666666668,710.025,25.616666666666788,3.4226289887990897,Wide,Bullish,Above CPR,Oil Gas & Consumable Fuels,True,False,False,0.8,10,10705196020.7,Higher,True,Unknown,False,,,,,0.9941334274843205,False,False,No setup,Jun 2026,Monthly
AEGISVOPAK,20260531,189.62,221.0,188.38,196.16,3963756185.71,AEGIS VOPAK TERMINALS LTD,20260531,201.84666666666666,204.69,199.00333333333333,204.69,199.00333333333333,5.686666666666667,2.898994018488309,Wide,Bearish,Below CPR,Oil Gas & Consumable Fuels,True,False,False,0.8,10,3940288665.495,Higher,True,Unknown,False,,,,,1.0059557870519753,False,False,No setup,Jun 2026,Monthly
AEPL,20260531,16.0,17.08,15.52,16.17,3409238.0700000003,ARTEMIS ELECTRICALS & P L,20260531,16.256666666666664,16.299999999999997,16.21333333333333,16.299999999999997,16.21333333333333,0.086666666666666,0.5359719645433889,Moderate,Bearish,Below CPR,Unclassified,False,False,False,0.3333333333333333,3,10364729.73,Lower,False,Unknown,False,,,,,0.3289268662869418,False,False,No setup,Jun 2026,Monthly
AEQUS,20260531,190.5,223.85,176.53,191.55,11801620339.52,AEQUS LIMITED,20260531,197.31000000000003,200.19,194.43000000000006,200.19,194.43000000000006,5.759999999999934,3.0070477682067,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.5,6,7770314033.945,Higher,True,Unknown,False,,,,,1.51880867207735,False,False,No setup,Jun 2026,Monthly
AEROENTER,20260531,94.74,114.8,91.8,96.25,1011258443.05,AEROFLEX ENTERPRISES LTD,20260531,100.95,103.3,98.60000000000001,103.3,98.60000000000001,4.699999999999989,4.883116883116871,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.7,10,454692159.645,Higher,True,Unknown,False,,,,,2.224050759616216,False,False,No setup,Jun 2026,Monthly
AEROFLEX,20260531,307.3,458.7,293.3,401.4,34498011729.75,AEROFLEX INDUSTRIES LTD,20260531,384.4666666666667,376.0,392.9333333333334,392.9333333333334,376.0,16.933333333333394,4.218568344128898,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.8,10,8536848618.235001,Higher,True,Unknown,False,,,,,4.041071040671972,False,False,No setup,Jun 2026,Monthly
AERONEU,20260531,87.1,95.4,77.55,89.99,167123252.14,AEROFLEX NEU LIMITED,20260531,87.64666666666666,86.475,88.81833333333333,88.81833333333333,86.475,2.3433333333333337,2.6039930362632893,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.3333333333333333,9,66991192.32,Overlapping,True,Unknown,False,,,,,2.494704846298218,False,False,No setup,Jun 2026,Monthly
AETHER,20260531,1179.0,1275.1,1023.7,1098.0,8696801421.7,AETHER INDUSTRIES LIMITED,20260531,1132.2666666666667,1149.4,1115.1333333333332,1149.4,1115.1333333333332,34.26666666666688,3.1208257437765825,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.7,10,5719110117.35,Overlapping,True,Unknown,False,,,,,1.5206564034003491,False,False,No setup,Jun 2026,Monthly
AFCONS,20260531,339.7,359.05,289.8,339.05,11978917129.65,AFCONS INFRASTRUCTURE LTD,20260531,329.3,324.425,334.175,334.175,324.425,9.75,2.875682052794573,Wide,Bullish,Above CPR,Construction,True,False,False,0.6,10,5531793425.625,Overlapping,True,Unknown,False,,,,,2.165467183600874,False,False,No setup,Jun 2026,Monthly
AFFLE,20260531,1429.8,1686.0,1390.0,1463.0,22857042345.2,AFFLE 3I LIMITED,20260531,1513.0,1538.0,1488.0,1538.0,1488.0,50.0,3.417634996582365,Wide,Bearish,Below CPR,Information Technology,True,False,False,0.5,10,7708955871.549999,Higher,True,Unknown,False,,,,,2.9649984675037784,False,False,No setup,Jun 2026,Monthly
AFSL,20260531,206.0,209.5,200.76,201.0,198395318.81,ABANS FINANCIAL SRVCS LTD,20260531,203.75333333333333,205.13,202.37666666666667,205.13,202.37666666666667,2.7533333333333303,1.369817578772801,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.3,10,101231243.095,Overlapping,True,Unknown,False,,,,,1.9598230027049734,False,False,No setup,Jun 2026,Monthly
AGARIND,20260531,419.95,478.4,397.0,415.05,446578838.6,AGARWAL INDS CORP LTD.,20260531,430.15000000000003,437.7,422.6000000000001,437.7,422.6000000000001,15.099999999999909,3.6381158896518273,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.7,10,466860504.725,Higher,True,Unknown,False,,,,,0.9565573315375077,False,False,No setup,Jun 2026,Monthly
AGARWALEYE,20260531,445.1,496.45,437.0,484.1,893604180.65,DR AGARWALS HEALTH CARE L,20260531,472.5166666666667,466.725,478.3083333333334,478.3083333333334,466.725,11.583333333333371,2.392756317565249,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.6,10,2096045040.125,Higher,True,Unknown,False,,,,,0.4263287112364288,False,False,No setup,Jun 2026,Monthly
