SYMBOL,period_end,OPEN,HIGH,LOW,CLOSE,VALUE,NAME,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Industry,Nifty500,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,History_OK,Regime,Own_Narrow,ATR14,SMA50,SMA100,Width_ATR,Value_Ratio,Above_SMA50,Above_SMA100,Setup,Applies,Timeframe
AARON,20260630,119.0,127.7,112.0,117.32,25643916.599999998,AARON INDUSTRIES LIMITED,20260630,119.00666666666666,119.85,118.16333333333333,119.85,118.16333333333333,1.6866666666666674,1.4376633708375959,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.2727272727272727,11,42056086.34,Lower,True,Unknown,False,,,,,0.6097551824647504,False,False,No setup,Jul 2026,Monthly
AARTECH,20260630,41.9,54.5,39.98,47.66,129849333.42,AARTECH SOLONICS LIMITED,20260630,47.379999999999995,47.239999999999995,47.519999999999996,47.519999999999996,47.239999999999995,0.28000000000000114,0.5874947545111229,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.18181818181818182,11,61440987.17,Higher,True,Unknown,True,,,,,2.113399204682733,False,False,Long,Jul 2026,Monthly
AARTIDRUGS,20260630,385.9,391.05,365.0,377.9,1211761599.65,AARTI DRUGS LTD.,20260630,377.9833333333333,378.025,377.9416666666666,378.025,377.9416666666666,0.08333333333337123,0.02205168915939964,Narrow,Bearish,Below CPR,Unclassified,False,False,True,0.09090909090909091,11,1211761599.65,Lower,True,Unknown,True,,,,,1.0,False,False,No setup,Jul 2026,Monthly
AARTIIND,20260630,474.9,504.9,424.0,458.3,17088110068.55,AARTI INDUSTRIES LTD,20260630,462.40000000000003,464.45,460.3500000000001,464.45,460.3500000000001,4.099999999999909,0.8946105171284986,Wide,Bearish,Below CPR,Chemicals,True,False,False,0.18181818181818182,11,8063398036.05,Lower,True,Unknown,True,,,,,2.1192194645671885,False,False,Short,Jul 2026,Monthly
AARTIPHARM,20260630,635.0,743.6,604.15,680.05,4210124024.85,AARTI PHARMALABS LIMITED,20260630,675.9333333333333,673.875,677.9916666666666,677.9916666666666,673.875,4.116666666666561,0.6053476460064056,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.18181818181818182,11,3285755847.3,Inside,True,Unknown,True,,,,,1.2813258868000128,False,False,No setup,Jul 2026,Monthly
AARTISURF,20260630,390.0,401.95,355.2,379.05,84915564.8,AARTI SURFACTANTS LIMITED,20260630,378.73333333333335,378.575,378.8916666666667,378.8916666666667,378.575,0.3166666666667197,0.0835421888053607,Narrow,Bullish,Above CPR,Unclassified,False,True,False,0.2,10,81498033.55,Lower,True,Unknown,True,,,,,1.0419339105636618,False,False,No setup,Jul 2026,Monthly
AARVI,20260630,135.0,154.7,125.3,145.43,143311134.8,AARVI ENCON LIMITED,20260630,141.81,140.0,143.62,143.62,140.0,3.6200000000000045,2.4891700474455094,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.6363636363636364,11,63344089.65,Higher,True,Unknown,False,,,,,2.262423149371127,False,False,No setup,Jul 2026,Monthly
AAVAS,20260630,1320.2,1530.0,1247.6,1520.8,6962412943.1,AAVAS FINANCIERS LIMITED,20260630,1432.8,1388.8,1476.8,1476.8,1388.8,88.0,5.786428195686481,Wide,Bullish,Above CPR,Financial Services,True,False,False,1.0,11,6962412943.1,Overlapping,True,Unknown,False,,,,,1.0,False,False,No setup,Jul 2026,Monthly
ABB,20260630,7253.0,7327.0,6653.0,7031.0,47535363838.0,ABB INDIA LIMITED,20260630,7003.666666666667,6990.0,7017.333333333334,7017.333333333334,6990.0,27.33333333333394,0.38875456312521606,Moderate,Bullish,Above CPR,Capital Goods,True,False,False,0.2727272727272727,11,36411216218.5,Inside,True,Unknown,False,,,,,1.305514310555987,False,False,No setup,Jul 2026,Monthly
ABBOTINDIA,20260630,27095.0,27175.0,25200.0,25440.0,5102012785.0,ABBOTT INDIA LIMITED,20260630,25938.333333333332,26187.5,25689.166666666664,26187.5,25689.166666666664,498.33333333333576,1.9588574423480178,Wide,Bearish,Below CPR,Healthcare,True,False,False,0.7272727272727273,11,5352001015.0,Lower,True,Unknown,False,,,,,0.9532906983202432,False,False,No setup,Jul 2026,Monthly
ABCAPITAL,20260630,366.5,399.35,334.8,391.95,33056560493.350002,ADITYA BIRLA CAPITAL LTD.,20260630,375.36666666666673,367.07500000000005,383.6583333333334,383.6583333333334,367.07500000000005,16.58333333333337,4.2309818429221515,Wide,Bullish,Above CPR,Financial Services,True,False,False,0.8181818181818182,11,30258341717.75,Higher,True,Unknown,False,,,,,1.0924775984653028,False,False,No setup,Jul 2026,Monthly
ABCOTS,20260630,218.9,252.21,197.69,221.08,1049761055.1199999,A B COTSPIN INDIA LIMITED,20260630,223.66,224.95,222.37,224.95,222.37,2.579999999999984,1.166998371630172,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.2,10,182160135.575,Higher,True,Unknown,True,,,,,5.762847352997201,False,False,No setup,Jul 2026,Monthly
ABDL,20260630,567.65,675.45,542.0,667.9,5960576058.5,ALLIED BLEND N DISTILS L,20260630,628.4499999999999,608.725,648.1749999999998,648.1749999999998,608.725,39.44999999999982,5.906572840245518,Wide,Bullish,Above CPR,Fast Moving Consumer Goods,True,False,False,0.9090909090909091,11,4744359514.1,Higher,True,Unknown,False,,,,,1.2563499964084646,False,False,No setup,Jul 2026,Monthly
ABFRL,20260630,65.15,65.66,57.88,58.06,4785706359.75,ADITYA BIRLA FASHION & RT,20260630,60.53333333333333,61.769999999999996,59.29666666666667,61.769999999999996,59.29666666666667,2.473333333333329,4.259960959926506,Wide,Bearish,Below CPR,Consumer Services,True,False,False,0.9090909090909091,11,7212836380.32,Lower,True,Unknown,False,,,,,0.663498533365827,False,False,No setup,Jul 2026,Monthly
ABINFRA,20260630,11.31,13.16,8.82,11.59,1286460239.26,A B INFRABUILD LIMITED,20260630,11.19,10.99,11.389999999999999,11.389999999999999,10.99,0.3999999999999986,3.45125107851595,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.4,10,319112014.14,Lower,True,Unknown,False,,,,,4.031375135552269,False,False,No setup,Jul 2026,Monthly
ABLBL,20260630,100.0,102.8,94.2,96.22,2729596858.5499997,ADITYA BIRLA LIFES BRAN L,20260630,97.74000000000001,98.5,96.98000000000002,98.5,96.98000000000002,1.5199999999999818,1.5797131573477259,Wide,Bearish,Below CPR,Consumer Services,True,False,False,0.18181818181818182,11,4508067384.48,Lower,True,Unknown,True,,,,,0.6054915833661292,False,False,Short,Jul 2026,Monthly
ABMINTLLTD,20260630,47.44,47.44,39.15,41.0,522524.15,ABM INTERNATIONAL LTD,20260630,42.53,43.295,41.765,43.295,41.765,1.5300000000000011,3.731707317073173,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.8333333333333334,6,771444.68,Lower,True,Unknown,False,,,,,0.6773319766752426,False,False,No setup,Jul 2026,Monthly
ABMKNO,20260630,212.0,224.3,197.0,205.0,17222743.69,A B M KNOWLEDGEWARE LTD.,20260630,208.76666666666665,210.65,206.8833333333333,210.65,206.8833333333333,3.7666666666667084,1.83739837398376,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.3333333333333333,3,9226940.32,Lower,False,Unknown,False,,,,,1.8665714844463197,False,False,No setup,Jul 2026,Monthly
ABREL,20260630,1243.9,1367.3,1155.0,1323.6,5860300977.8,ADITYA BIRLA REAL EST LTD,20260630,1281.9666666666667,1261.15,1302.7833333333333,1302.7833333333333,1261.15,41.63333333333321,3.145461871663132,Wide,Bullish,Above CPR,Realty,True,False,False,0.45454545454545453,11,6411514917.599999,Overlapping,True,Unknown,False,,,,,0.9140275041259152,False,False,No setup,Jul 2026,Monthly
ACC,20260630,1404.3,1409.0,1297.0,1327.2,5108540671.0,ACC LIMITED,20260630,1344.3999999999999,1353.0,1335.7999999999997,1353.0,1335.7999999999997,17.200000000000273,1.2959614225437215,Wide,Bearish,Below CPR,Construction Materials,True,False,False,0.45454545454545453,11,7481055543.7,Lower,True,Unknown,False,,,,,0.6828636201347337,False,False,No setup,Jul 2026,Monthly
ACCELYA,20260630,1142.3,1165.0,1096.2,1098.1,154036297.5,ACCELYA SOLN INDIA LTD,20260630,1119.7666666666667,1130.6,1108.9333333333334,1130.6,1108.9333333333334,21.666666666666515,1.9731050602555793,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.6363636363636364,11,395588517.7,Lower,True,Unknown,False,,,,,0.38938515808190255,False,False,No setup,Jul 2026,Monthly
ACCURACY,20260630,5.49,6.02,5.1,5.31,11006692.89,ACCURACY SHIPPING LIMITED,20260630,5.476666666666667,5.56,5.3933333333333335,5.56,5.3933333333333335,0.16666666666666607,3.1387319522912636,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.5454545454545454,11,14149174.39,Overlapping,True,Unknown,False,,,,,0.7779035431055988,False,False,No setup,Jul 2026,Monthly
ACE,20260630,890.0,1047.0,850.5,1024.0,8174643237.6,ACTION CONST EQUIP LTD,20260630,973.8333333333334,948.75,998.9166666666667,998.9166666666667,948.75,50.16666666666674,4.899088541666674,Wide,Bullish,Above CPR,Capital Goods,True,False,False,0.9090909090909091,11,4315129762.05,Higher,True,Unknown,False,,,,,1.8944142327985174,False,False,No setup,Jul 2026,Monthly
ACEINTEG,20260630,18.75,24.29,18.75,22.78,9054513.96,ACE INTEGRATED SOLU. LTD.,20260630,21.939999999999998,21.52,22.359999999999996,22.359999999999996,21.52,0.8399999999999963,3.6874451273046365,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.45454545454545453,11,2788840.6,Higher,True,Unknown,False,,,,,3.246694687390882,False,False,No setup,Jul 2026,Monthly
ACI,20260630,525.25,559.6,508.5,522.3,2614747412.25,ARCHEAN CHEMICAL IND LTD,20260630,530.1333333333333,534.05,526.2166666666667,534.05,526.2166666666667,7.8333333333332575,1.499776629012686,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.5454545454545454,11,1805594851.9,Lower,True,Unknown,False,,,,,1.4481362801287017,False,False,No setup,Jul 2026,Monthly
ACL,20260630,56.0,56.35,52.0,52.48,18053376.38,ANDHRA CEMENTS LIMITED,20260630,53.60999999999999,54.175,53.04499999999999,54.175,53.04499999999999,1.1300000000000097,2.153201219512214,Wide,Bearish,Below CPR,Unclassified,False,False,False,0.375,8,27595394.245,Lower,True,Unknown,False,,,,,0.6542170124375405,False,False,No setup,Jul 2026,Monthly
ACMESOLAR,20260630,314.0,384.2,295.9,380.55,23008221090.65,ACME SOLAR HOLDINGS LTD,20260630,353.54999999999995,340.04999999999995,367.04999999999995,367.04999999999995,340.04999999999995,27.0,7.0949940875049275,Wide,Bullish,Above CPR,Power,True,False,False,0.9090909090909091,11,7490151911.65,Higher,True,Unknown,False,,,,,3.071796321629148,False,False,No setup,Jul 2026,Monthly
ACSTECH,20260630,34.0,47.07,31.71,43.71,302265030.96,A C S TECHNOLOGIES LTD.,20260630,40.830000000000005,39.39,42.27000000000001,42.27000000000001,39.39,2.8800000000000097,6.588881262868932,Wide,Bullish,Above CPR,Unclassified,False,False,False,1.0,3,65149572.52,Higher,False,Unknown,False,,,,,4.63955509250976,False,False,No setup,Jul 2026,Monthly
ACUTAAS,20260630,3176.7,3603.6,2902.0,3526.2,32621121748.3,ACUTAAS CHEMICALS LIMITED,20260630,3343.933333333333,3252.8,3435.0666666666657,3435.0666666666657,3252.8,182.26666666666551,5.168925944831987,Wide,Bullish,Above CPR,Healthcare,True,False,False,0.6363636363636364,11,14488327021.1,Higher,True,Unknown,False,,,,,2.251545102536159,False,False,No setup,Jul 2026,Monthly
ADANIENSOL,20260630,1521.8,1614.8,1445.0,1491.4,89067387157.1,ADANI ENERGY SOLUTION LTD,20260630,1517.0666666666668,1529.9,1504.2333333333336,1529.9,1504.2333333333336,25.666666666666515,1.7209780519422364,Wide,Bearish,Below CPR,Power,True,False,False,0.2727272727272727,11,33949805813.899998,Higher,True,Unknown,False,,,,,2.623502109123503,False,False,No setup,Jul 2026,Monthly
ADANIENT,20260630,2949.9,3105.0,2865.2,3036.0,125220407512.5,ADANI ENTERPRISES LIMITED,20260630,3002.066666666667,2985.1,3019.033333333334,3019.033333333334,2985.1,33.9333333333343,1.1176987263944105,Wide,Bullish,Above CPR,Metals & Mining,True,False,False,0.2727272727272727,11,79378281580.2,Higher,True,Unknown,False,,,,,1.577514718380283,False,False,No setup,Jul 2026,Monthly
ADANIGREEN,20260630,1477.0,1557.0,1396.0,1492.2,101844120323.4,ADANI GREEN ENERGY LTD,20260630,1481.7333333333333,1476.5,1486.9666666666667,1486.9666666666667,1476.5,10.466666666666697,0.7014251887593282,Moderate,Bullish,Above CPR,Power,True,False,False,0.18181818181818182,11,65049162067.7,Higher,True,Unknown,True,,,,,1.5656484585828423,False,False,Long,Jul 2026,Monthly
ADANIPORTS,20260630,1809.1,1857.8,1745.2,1810.2,84101913142.7,ADANI PORT & SEZ LTD,20260630,1804.3999999999999,1801.5,1807.2999999999997,1807.2999999999997,1801.5,5.799999999999727,0.32040658490772994,Moderate,Bullish,Above CPR,Services,True,False,False,0.09090909090909091,11,72595219221.2,Higher,True,Unknown,True,,,,,1.1585048443264387,False,False,No setup,Jul 2026,Monthly
ADANIPOWER,20260630,245.0,245.69,214.8,223.77,149551250319.72,ADANI POWER LTD,20260630,228.08666666666667,230.245,225.92833333333334,230.245,225.92833333333334,4.316666666666663,1.9290640687610772,Wide,Bearish,Below CPR,Power,True,False,False,0.36363636363636365,11,88073043738.37001,Lower,True,Unknown,False,,,,,1.6980365838607474,False,False,No setup,Jul 2026,Monthly
ADFFOODS,20260630,265.0,320.0,262.0,310.7,1661577875.6,ADF FOODS LIMITED,20260630,297.56666666666666,291.0,304.1333333333333,304.1333333333333,291.0,13.133333333333326,4.22701426885527,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.7272727272727273,11,627321580.05,Higher,True,Unknown,False,,,,,2.6486859825028906,False,False,No setup,Jul 2026,Monthly
ADL,20260630,73.91,75.0,66.0,70.36,1499577.01,ARCHIDPLY DECOR LIMITED,20260630,70.45333333333333,70.5,70.40666666666667,70.5,70.40666666666667,0.09333333333333371,0.13265112753458458,Narrow,Bearish,Below CPR,Unclassified,False,False,True,0.09090909090909091,11,1898064.47,Lower,True,Unknown,True,,,,,0.7900558878276669,False,False,No setup,Jul 2026,Monthly
ADOR,20260630,1140.0,1279.7,1085.5,1269.2,508894946.6,ADOR WELDING LTD,20260630,1211.4666666666665,1182.6,1240.333333333333,1240.333333333333,1182.6,57.73333333333312,4.548797142556974,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.7272727272727273,11,325989508.6,Higher,True,Unknown,False,,,,,1.5610776824858834,False,False,No setup,Jul 2026,Monthly
ADROITINFO,20260630,9.02,9.79,8.5,9.19,6068150.93,ADROIT INFOTECH LIMITED,20260630,9.159999999999998,9.145,9.174999999999997,9.174999999999997,9.145,0.029999999999997584,0.3264417845483959,Moderate,Bullish,Above CPR,Unclassified,False,False,False,0.09090909090909091,11,11202320.62,Lower,True,Unknown,True,,,,,0.5416869536090818,False,False,No setup,Jul 2026,Monthly
ADSL,20260630,121.0,137.64,112.77,127.63,1482834376.6599998,ALLIED DIGITAL SERV. LTD,20260630,126.01333333333332,125.20499999999998,126.82166666666666,126.82166666666666,125.20499999999998,1.6166666666666742,1.2666823369636249,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.09090909090909091,11,882071160.36,Inside,True,Unknown,True,,,,,1.681082483248642,False,False,No setup,Jul 2026,Monthly
ADVAIT,20260630,2036.4,2485.0,1916.9,2299.6,3706772088.4,ADVAIT ENRGY TRANSITION L,20260630,2233.8333333333335,2200.95,2266.716666666667,2266.716666666667,2200.95,65.76666666666733,2.859917666840639,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.8333333333333334,6,2069526328.9,Higher,True,Unknown,False,,,,,1.791121009980208,False,False,No setup,Jul 2026,Monthly
ADVANCE,20260630,102.1,116.0,93.77,107.6,505526293.77,ADVANCE AGROLIFE LIMITED,20260630,105.79,104.88499999999999,106.69500000000002,106.69500000000002,104.88499999999999,1.8100000000000307,1.682156133829025,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.2222222222222222,9,908132048.96,Inside,True,Unknown,True,,,,,0.5566660645320608,False,False,No setup,Jul 2026,Monthly
ADVANIHOTR,20260630,54.0,54.93,50.0,53.19,36846432.87,ADVANI HOT.& RES.(I) LTD,20260630,52.70666666666667,52.465,52.94833333333334,52.94833333333334,52.465,0.4833333333333343,0.9086921100457498,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.2727272727272727,11,43469237.08,Lower,True,Unknown,False,,,,,0.8476438820904192,False,False,No setup,Jul 2026,Monthly
ADVENTHTL,20260630,136.64,148.79,120.02,141.85,625577672.73,ADVENT HOTELS INTERNATI L,20260630,136.88666666666666,134.405,139.3683333333333,139.3683333333333,134.405,4.96333333333331,3.4990012924450546,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.625,8,637432714.72,Lower,True,Unknown,False,,,,,0.9814018927547397,False,False,No setup,Jul 2026,Monthly
ADVENZYMES,20260630,369.45,395.75,297.0,307.5,2293900344.55,ADVANCED ENZYME TECH LTD,20260630,333.4166666666667,346.375,320.45833333333337,346.375,320.45833333333337,25.91666666666663,8.428184281842805,Wide,Bearish,Below CPR,Unclassified,False,False,False,1.0,11,1825762480.6999998,Lower,True,Unknown,False,,,,,1.2564067718548557,False,False,No setup,Jul 2026,Monthly
AEGISLOG,20260630,754.0,1195.95,747.55,1173.95,110996915627.7,AEGIS LOGISTICS LIMITED,20260630,1039.1499999999999,971.75,1106.5499999999997,1106.5499999999997,971.75,134.79999999999973,11.482601473657288,Wide,Bullish,Above CPR,Oil Gas & Consumable Fuels,True,False,False,1.0,11,10767998829.449999,Higher,True,Unknown,False,,,,,10.308035632779635,False,False,No setup,Jul 2026,Monthly
AEGISVOPAK,20260630,200.0,249.43,182.5,234.69,4962355540.8,AEGIS VOPAK TERMINALS LTD,20260630,222.20666666666668,215.965,228.44833333333335,228.44833333333335,215.965,12.483333333333348,5.319073387589309,Wide,Bullish,Above CPR,Oil Gas & Consumable Fuels,True,False,False,0.9090909090909091,11,3963756185.71,Higher,True,Unknown,False,,,,,1.2519325882581065,False,False,No setup,Jul 2026,Monthly
AEPL,20260630,16.0,17.35,15.81,16.91,4299592.8100000005,ARTEMIS ELECTRICALS & P L,20260630,16.69,16.580000000000002,16.8,16.8,16.580000000000002,0.21999999999999886,1.3010053222944935,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.5,4,7332161.2700000005,Higher,False,Unknown,False,,,,,0.5864018331937209,False,False,No setup,Jul 2026,Monthly
AEQUS,20260630,194.0,246.9,173.6,234.65,33494614916.93,AEQUS LIMITED,20260630,218.38333333333333,210.25,226.51666666666665,226.51666666666665,210.25,16.26666666666665,6.93231053341856,Wide,Bullish,Above CPR,Unclassified,False,False,False,1.0,7,11801620339.52,Higher,True,Unknown,False,,,,,2.8381369636817433,False,False,No setup,Jul 2026,Monthly
AEROENTER,20260630,96.25,149.55,93.4,141.25,5723115910.08,AEROFLEX ENTERPRISES LTD,20260630,128.0666666666667,121.47500000000001,134.65833333333336,134.65833333333336,121.47500000000001,13.183333333333351,9.333333333333346,Wide,Bullish,Above CPR,Unclassified,False,False,False,1.0,11,539165431.28,Higher,True,Unknown,False,,,,,10.614767895065338,False,False,No setup,Jul 2026,Monthly
AEROFLEX,20260630,405.0,521.9,381.15,471.6,22643374381.05,AEROFLEX INDUSTRIES LTD,20260630,458.2166666666667,451.525,464.9083333333334,464.9083333333334,451.525,13.38333333333344,2.8378569409103984,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.5454545454545454,11,9161096926.23,Higher,True,Unknown,False,,,,,2.471688113703679,False,False,No setup,Jul 2026,Monthly
AERONEU,20260630,90.2,105.5,83.15,103.98,135459717.01,AEROFLEX NEU LIMITED,20260630,97.54333333333334,94.325,100.76166666666667,100.76166666666667,94.325,6.436666666666667,6.190293005065077,Wide,Bullish,Above CPR,Unclassified,False,False,False,0.8,10,76944945.225,Higher,True,Unknown,False,,,,,1.7604758391066877,False,False,No setup,Jul 2026,Monthly
AETHER,20260630,1096.0,1392.5,1075.5,1359.1,12357712559.1,AETHER INDUSTRIES LIMITED,20260630,1275.7,1234.0,1317.4,1317.4,1234.0,83.40000000000009,6.136413803252159,Wide,Bullish,Above CPR,Unclassified,False,False,False,1.0,11,6139096364.7,Higher,True,Unknown,False,,,,,2.0129530186490054,False,False,No setup,Jul 2026,Monthly
AFCONS,20260630,330.0,346.5,309.15,312.25,12493982413.499998,AFCONS INFRASTRUCTURE LTD,20260630,322.6333333333333,327.825,317.44166666666666,327.825,317.44166666666666,10.383333333333326,3.3253269282092317,Wide,Bearish,Below CPR,Construction,True,False,False,0.7272727272727273,11,5760165745.6,Overlapping,True,Unknown,False,,,,,2.169031754519171,False,False,No setup,Jul 2026,Monthly
AFFLE,20260630,1475.0,1535.0,1390.5,1419.5,7126851045.5,AFFLE 3I LIMITED,20260630,1448.3333333333333,1462.75,1433.9166666666665,1462.75,1433.9166666666665,28.833333333333485,2.031231654338393,Wide,Bearish,Below CPR,Information Technology,True,False,False,0.36363636363636365,11,7692908410.099999,Lower,True,Unknown,False,,,,,0.9264182888416006,False,False,No setup,Jul 2026,Monthly
AFSL,20260630,201.02,203.87,200.0,201.0,73550125.58,ABANS FINANCIAL SRVCS LTD,20260630,201.62333333333333,201.935,201.31166666666667,201.935,201.31166666666667,0.6233333333333348,0.31011608623549,Moderate,Bearish,Below CPR,Unclassified,False,False,False,0.18181818181818182,11,99652044.49,Lower,True,Unknown,True,,,,,0.738069408976157,False,False,No setup,Jul 2026,Monthly
