TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,SYMBOL,SERIES,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,NAME,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,VOLUME,VALUE,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4,Segment,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Bullish_CPR,Bearish_CPR,Industry,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup
2026-08-13,2026-08-13,CM,NSE,STK,758858,INE819V01029,CPPLUS,EQ,,,,,ADITYA INFOTECH LIMITED,4094.0,4094.0,3704.2,3704.2,3704.2,3899.1,,3704.21,,,635695,2427297305.3,49681,F1,1,,,,,,Cash Only,3834.133333333333,3899.1,3769.1666666666665,3899.1,3769.1666666666665,129.9333333333334,3.507729964184801,Wide,Bearish,Below CPR,False,True,Capital Goods,1.0,59,746465444.2,Outside,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,760740,INE121R01077,AMAGI,EQ,,,,,AMAGI MEDIA LABS LIMITED,643.85,727.4,635.35,648.2,659.0,638.75,,648.21,,,13078909,8925788371.55,296358,F1,1,,,,,,Cash Only,670.3166666666667,681.375,659.2583333333334,681.375,659.2583333333334,22.11666666666656,3.4120127532654365,Wide,Bearish,Below CPR,False,True,Unclassified,0.9830508474576272,59,144649605.25,Higher,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,18931,INE108E01023,SUNDARAM,EQ,,,,,SUNDARAM MULTI PAP LTD,1.2,1.22,1.07,1.09,1.11,1.19,,1.09,,,4646910,5303658.23,1983,F1,1,,,,,,Cash Only,1.1266666666666667,1.145,1.1083333333333334,1.145,1.1083333333333334,0.0366666666666666,3.363914373088681,Wide,Bearish,Below CPR,False,True,Unclassified,1.0,59,462289.3,Lower,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,12000,INE963C01033,FAZE3Q,EQ,,,,,FAZE THREE LIMITED,535.0,535.0,488.75,489.65,488.75,543.05,,489.63,,,260829,129591648.55,4524,F1,1,,,,,,Cash Only,504.4666666666667,511.875,497.0583333333334,511.875,497.0583333333334,14.816666666666606,3.02597093161781,Wide,Bearish,Below CPR,False,True,Unclassified,1.0,59,10975177.7,Lower,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,18139,INE920A01037,DOLPHIN,EQ,,,,,DOLPHIN OFF ENT (IND) L,502.0,538.8,475.0,484.9,484.0,494.35,,484.9,,,498545,245268607.2,8160,F1,1,,,,,,Cash Only,499.5666666666666,506.9,492.2333333333332,506.9,492.2333333333332,14.666666666666742,3.0246786278958018,Wide,Bearish,Below CPR,False,True,Unclassified,0.9830508474576272,59,2549941.3,Higher,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,13631,INE01IU01018,SKYGOLD,EQ,,,,,SKY GOLD AND DIAMONDS LTD,847.45,848.0,770.0,773.95,772.0,833.1,,773.94,,,2043318,1619615221.75,59347,F1,1,,,,,,Cash Only,797.3166666666666,809.0,785.6333333333332,809.0,785.6333333333332,23.366666666666788,3.019144216896025,Wide,Bearish,Below CPR,False,True,Unclassified,1.0,59,599082127.6,Lower,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,29583,INE936B01015,NATCAPSUQ,EQ,,,,,NATURAL CAPSULES LIMITED,160.4,160.4,146.0,146.93,146.86,159.08,,146.96,,,40288,6108584.79,1458,F1,1,,,,,,Cash Only,151.11,153.2,149.01999999999998,153.2,149.01999999999998,4.180000000000007,2.844892125501944,Wide,Bearish,Below CPR,False,True,Unclassified,1.0,59,830534.48,Lower,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,14398,INE005I01014,AMDIND,EQ,,,,,AMD INDUSTRIES LIMITED,61.41,61.41,54.62,55.9,55.5,51.18,,55.79,,,361458,20980890.46,2888,F1,1,,,,,,Cash Only,57.31,58.015,56.605,58.015,56.605,1.4099999999999966,2.522361359570656,Wide,Bearish,Below CPR,False,True,Unclassified,0.9830508474576272,59,540825.87,Higher,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,11779,INE543V01017,ACEINTEG,EQ,,,,,ACE INTEGRATED SOLU. LTD.,18.98,18.98,17.15,17.42,17.5,18.43,,17.42,,,14326,251523.07,171,F1,1,,,,,,Cash Only,17.849999999999998,18.065,17.634999999999998,18.065,17.634999999999998,0.4299999999999997,2.468427095292765,Wide,Bearish,Below CPR,False,True,Unclassified,0.9830508474576272,59,80333.07,Lower,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,29877,INE370E01029,VIVIDHA,EQ,,,,,VISAGAR POLYTEX LTD,0.55,0.59,0.55,0.55,0.56,0.55,,0.55,,,174318,97862.33,188,F1,1,,,,,,Cash Only,0.5633333333333334,0.5700000000000001,0.5566666666666666,0.5700000000000001,0.5566666666666666,0.0133333333333334,2.4242424242424394,Wide,Bearish,Below CPR,False,True,Unclassified,0.9576271186440678,59,127993.56,Inside,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,23142,INE772T01024,PVSL,EQ,,,,,POPULAR VEHICLES N SER L,123.0,123.5,113.05,114.25,114.01,120.55,,114.25,,,130227,15294469.55,2097,F1,1,,,,,,Cash Only,116.93333333333334,118.275,115.59166666666668,118.275,115.59166666666668,2.683333333333337,2.3486506199854156,Wide,Bearish,Below CPR,False,True,Unclassified,1.0,59,3048264.85,Lower,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,761916,INE0I0T01010,VOEPL,EQ,,,,,VIRTUOSO OPTOELECTRONIC L,547.0,547.0,486.25,499.05,501.0,518.65,,499.09,,,182054,92427006.6,8154,F1,1,,,,,,Cash Only,510.76666666666665,516.625,504.9083333333333,516.625,504.9083333333333,11.716666666666695,2.347794142203526,Wide,Bearish,Below CPR,False,True,Unclassified,0.96875,32,44078990.849999994,Overlapping,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,10588,INE712K01011,SHREEPUSHK,EQ,,,,,SHRE PUSH CHEM & FERT LTD,397.2,397.25,368.1,370.0,368.2,400.9,,369.99,,,218796,82205024.75,5554,F1,1,,,,,,Cash Only,378.45,382.675,374.225,382.675,374.225,8.450000000000045,2.283783783783796,Wide,Bearish,Below CPR,False,True,Unclassified,0.9830508474576272,59,13477138.55,Lower,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,25235,INE547B01028,XTGLOBAL,EQ,,,,,XTGLOBAL INFOTECH LIMITED,32.09,34.19,31.31,31.68,31.75,31.91,,31.68,,,320897,10722019.57,937,F1,1,,,,,,Cash Only,32.39333333333334,32.75,32.036666666666676,32.75,32.036666666666676,0.713333333333324,2.2516835016834724,Wide,Bearish,Below CPR,False,True,Unclassified,0.9491525423728814,59,1410581.16,Higher,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,757520,INE0U4101014,BLUSPRING,EQ,,,,,BLUSPRING ENTERPRISES LTD,122.5,124.74,114.0,115.49,115.0,121.51,,115.49,,,622621,73218225.51,6733,F1,1,,,,,,Cash Only,118.07666666666668,119.37,116.78333333333332,119.37,116.78333333333332,2.586666666666673,2.2397321557422054,Wide,Bearish,Below CPR,False,True,Unclassified,0.8983050847457628,59,53721800.64,Lower,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,7902,INE850E01012,LFIC,EQ,,,,,LAKSHMI FIN IND CORP LTD,140.4,150.45,139.25,140.15,139.71,138.07,,140.15,,,24116,3503495.29,395,F1,1,,,,,,Cash Only,143.28333333333333,144.85,141.71666666666667,144.85,141.71666666666667,3.1333333333333258,2.2356998454037287,Wide,Bearish,Below CPR,False,True,Unclassified,1.0,58,123854.445,Higher,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,17263,INE109C01017,ARMANFIN,EQ,,,,,ARMAN FIN SERV LTD,2073.0,2158.6,2003.2,2013.4,2025.0,2011.0,,2013.41,,,307762,642788011.0,28379,F1,1,,,,,,Cash Only,2058.4,2080.9,2035.9,2080.9,2035.9,45.0,2.235025330287076,Wide,Bearish,Below CPR,False,True,Unclassified,0.9661016949152542,59,58980980.6,Higher,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,762762,INE515C01023,LAHOTIOV,EQ,,,,,LAHOTI OVERSEAS LTD.,43.01,44.74,41.1,41.53,42.28,43.0,,41.68,,,8400,355606.25,92,F1,1,,,,,,Cash Only,42.45666666666667,42.92,41.99333333333334,42.92,41.99333333333334,0.9266666666666624,2.231318725419365,Wide,Bearish,Below CPR,False,True,Unclassified,0.9298245614035088,57,142807.54,Lower,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,5516,INE696V01013,JAIPURKURT,EQ,,,,,NANDANI CREATION LIMITED,28.95,28.95,27.0,27.07,27.27,27.74,,27.07,,,19701,534737.39,177,F1,1,,,,,,Cash Only,27.673333333333336,27.975,27.37166666666667,27.975,27.37166666666667,0.6033333333333317,2.2287895579362087,Wide,Bearish,Below CPR,False,True,Unclassified,0.9830508474576272,59,358216.41,Overlapping,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,762700,INE214F01026,GRAVISSHO,EQ,,,,,GRAVISS HOSPITALITY LTD.,29.8,31.2,29.28,29.28,29.28,30.63,,29.28,,,873,26740.86,11,F1,1,,,,,,Cash Only,29.92,30.24,29.6,30.24,29.6,0.6400000000000006,2.1857923497267775,Wide,Bearish,Below CPR,False,True,Unclassified,0.9137931034482759,58,57550.619999999995,Overlapping,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,17032,INE594H01019,THYROCARE,EQ,,,,,THYROCARE TECH LTD,655.95,657.2,594.0,606.0,603.0,642.95,,606.03,,,6612635,4091288784.05,84962,F1,1,,,,,,Cash Only,619.0666666666667,625.6,612.5333333333334,625.6,612.5333333333334,13.066666666666606,2.156215621562146,Wide,Bearish,Below CPR,False,True,Unclassified,0.9661016949152542,59,208465249.05,Lower,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,762695,INE926B01016,GRANDOAK,EQ,,,,,GRAND OAK CANYONS DIST L,39.9,39.9,37.33,37.42,38.45,39.29,,37.42,,,7349,278495.87,70,F1,1,,,,,,Cash Only,38.21666666666666,38.614999999999995,37.81833333333333,38.614999999999995,37.81833333333333,0.7966666666666669,2.1289862818457155,Wide,Bearish,Below CPR,False,True,Unclassified,0.7457627118644068,59,433739.02,Lower,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,12533,INE0D0U01013,AAATECH,EQ,,,,,AAA TECHNOLOGIES LIMITED,94.98,96.38,90.1,90.36,90.99,94.54,,90.48,,,32532,2974713.84,729,F1,1,,,,,,Cash Only,92.28,93.24,91.31999999999998,93.24,91.31999999999998,1.920000000000016,2.124833997343975,Wide,Bearish,Below CPR,False,True,Unclassified,1.0,59,1475673.51,Lower,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,13121,INE202H01019,KERNEX,EQ,,,,,KERNEX MICROSYS(I) LTD,2180.0,2450.0,2177.0,2242.7,2250.2,2170.5,,2242.61,,,2255988,5264985763.2,150402,F1,1,,,,,,Cash Only,2289.9,2313.5,2266.3,2313.5,2266.3,47.19999999999982,2.104606055201312,Wide,Bearish,Below CPR,False,True,Unclassified,0.8983050847457628,59,457240815.9,Higher,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,20790,INE235C01036,SUMEETINDS,EQ,,,,,SUMEET IND LIMITED,14.74,14.94,14.08,14.08,14.08,14.82,,14.08,,,28594327,410741565.34,25885,F1,1,,,,,,Cash Only,14.366666666666667,14.51,14.223333333333334,14.51,14.223333333333334,0.2866666666666653,2.035984848484839,Wide,Bearish,Below CPR,False,True,Unclassified,0.9830508474576272,59,25184188.27,Lower,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,8953,INE668G01021,ELDEHSG,EQ,,,,,ELDECO HSG & IND LTD.,780.0,829.0,751.2,766.7,754.15,750.3,,766.62,,,28304,22555816.75,1201,F1,1,,,,,,Cash Only,782.3000000000001,790.1,774.5000000000001,790.1,774.5000000000001,15.599999999999907,2.034694143732869,Wide,Bearish,Below CPR,False,True,Unclassified,0.9491525423728814,59,670103.35,Higher,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,7325,INE843D01027,DCMSRIND,EQ,,,,,DCM SHRIRAM IND LTD,42.76,44.56,41.4,41.71,41.5,42.98,,41.72,,,362228,15452140.5,1691,F1,1,,,,,,Cash Only,42.55666666666667,42.98,42.13333333333334,42.98,42.13333333333334,0.846666666666664,2.029888915527845,Wide,Bearish,Below CPR,False,True,Unclassified,0.9661016949152542,59,5872337.22,Outside,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,24196,INE694D01016,VADILALIND,EQ,,,,,VADILAL INDUSTRIES LTD,7588.0,8447.0,7588.0,7781.0,7818.0,7246.5,,7782.11,,,356735,2848526414.0,77381,F1,1,,,,,,Cash Only,7938.666666666667,8017.5,7859.833333333334,8017.5,7859.833333333334,157.66666666666606,2.0263033885961454,Wide,Bearish,Below CPR,False,True,Unclassified,0.9661016949152542,59,96085885.5,Higher,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,9342,INE392B01011,PNC,EQ,,,,,PRITISH NANDY COMMUNICATI,18.9,19.8,17.5,18.1,18.25,18.9,,18.2,,,25792,471538.5,605,F1,1,,,,,,Cash Only,18.466666666666665,18.65,18.28333333333333,18.65,18.28333333333333,0.3666666666666671,2.025782688766117,Wide,Bearish,Below CPR,False,True,Unclassified,0.864406779661017,59,134284.69,Lower,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,1448,INE102A01024,HLVLTD,EQ,,,,,HLV LIMITED,7.1,7.4,6.9,6.94,6.97,7.14,,6.94,,,505176,3524954.49,945,F1,1,,,,,,Cash Only,7.080000000000001,7.15,7.010000000000002,7.15,7.010000000000002,0.1399999999999988,2.0172910662824033,Wide,Bearish,Below CPR,False,True,Unclassified,0.9830508474576272,59,1198366.18,Lower,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,10276,INE587G01015,KAYA,EQ,,,,,KAYA LIMITED,300.0,314.75,288.3,292.8,291.5,306.7,,292.83,,,67431,20328489.3,2908,F1,1,,,,,,Cash Only,298.6166666666666,301.525,295.70833333333326,301.525,295.70833333333326,5.81666666666672,1.986566484517322,Wide,Bearish,Below CPR,False,True,Unclassified,0.9830508474576272,59,3278004.85,Overlapping,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,30189,INE117B01020,CURAA,EQ,,,,,CURA TECHNOLOGIES LIMITED,74.9,76.2,71.45,71.7,71.7,73.71,,71.63,,,335,24662.12,38,F1,1,,,,,,Cash Only,73.11666666666667,73.825,72.40833333333335,73.825,72.40833333333335,1.4166666666666572,1.9758251975825063,Wide,Bearish,Below CPR,False,True,Unclassified,0.7708333333333334,48,35670.215,Lower,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,14597,INE137C01018,ALPHAGEO,EQ,,,,,ALPHAGEO (INDIA) LIMITED,310.0,313.06,285.11,290.53,290.5,306.39,,290.42,,,61811,18383142.9,1894,F1,1,,,,,,Cash Only,296.23333333333335,299.08500000000004,293.38166666666666,299.08500000000004,293.38166666666666,5.703333333333376,1.9630789706169336,Wide,Bearish,Below CPR,False,True,Unclassified,0.8983050847457628,59,981807.47,Lower,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,14702,INE123B01028,NAGREEKEXP,EQ,,,,,NAGREEKA EXPORTS LTD.,23.0,24.5,22.11,22.64,22.56,22.55,,22.49,,,315474,7316835.44,1533,F1,1,,,,,,Cash Only,23.083333333333332,23.305,22.861666666666665,23.305,22.861666666666665,0.4433333333333351,1.95818610129565,Wide,Bearish,Below CPR,False,True,Unclassified,0.9491525423728814,59,191429.98,Higher,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,759381,INE296Q01012,MONEYBOXX,EQ,,,,,MONEYBOXX FINANCE LIMITED,61.0,61.9,57.0,57.76,57.91,60.0,,57.57,,,17484,1016211.03,264,F1,1,,,,,,Cash Only,58.88666666666666,59.45,58.32333333333332,59.45,58.32333333333332,1.1266666666666794,1.9506001846722287,Wide,Bearish,Below CPR,False,True,Unclassified,0.9152542372881356,59,1153283.08,Lower,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,13565,INE278B01020,RAMANEWS,EQ,,,,,SHREE RAMA NEWSPRINT LTD,32.83,34.1,31.51,31.88,31.9,33.47,,31.88,,,40554,1337689.26,239,F1,1,,,,,,Cash Only,32.49666666666666,32.805,32.188333333333325,32.805,32.188333333333325,0.6166666666666742,1.93433709744879,Wide,Bearish,Below CPR,False,True,Unclassified,0.9830508474576272,59,497862.94,Lower,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,16639,INE415I01015,KIRIINDUS,EQ,,,,,KIRI INDUSTRIES LIMITED,440.0,442.0,411.3,414.65,415.0,434.45,,414.65,,,531728,225400254.1,14442,F1,1,,,,,,Cash Only,422.6499999999999,426.65,418.64999999999986,426.65,418.64999999999986,8.000000000000114,1.929337995900184,Wide,Bearish,Below CPR,False,True,Unclassified,0.9830508474576272,59,67544782.3,Lower,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,25897,INE842C01021,MINDACORP,EQ,,,,,MINDA CORPORATION LTD,744.35,758.7,706.55,712.05,711.0,736.3,,712.07,,,2856496,2099800600.0,112334,F1,1,,,,,,Cash Only,725.7666666666668,732.625,718.9083333333335,732.625,718.9083333333335,13.71666666666647,1.926362849050835,Wide,Bearish,Below CPR,False,True,Automobile and Auto Components,1.0,59,247713719.85,Overlapping,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,30249,INE561M01018,ISHANCH,EQ,,,,,ISHAN DYES N CHEMICALS L,53.4,53.4,49.8,50.16,50.0,50.18,,50.16,,,67748,3494027.99,862,F1,1,,,,,,Cash Only,51.12,51.599999999999994,50.64,51.599999999999994,50.64,0.9599999999999936,1.913875598086112,Wide,Bearish,Below CPR,False,True,Unclassified,0.9661016949152542,59,787698.57,Higher,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,24025,INE0ATZ01017,KRONOX,EQ,,,,,KRONOX LAB SCIENCES LTD,161.26,164.88,154.2,155.14,154.8,173.93,,155.14,,,549693,86796367.59,9478,F1,1,,,,,,Cash Only,158.07333333333332,159.54,156.60666666666663,159.54,156.60666666666663,2.933333333333337,1.890765330239356,Wide,Bearish,Below CPR,False,True,Unclassified,0.9491525423728814,59,12748732.39,Lower,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,11491,INE372A01015,APARINDS,EQ,,,,,APAR INDUSTRIES LTD.,18200.0,18395.0,17032.0,17225.0,17238.0,18000.0,,17224.73,,,177882,3100682509.0,43531,F1,1,,,,,,Cash Only,17550.666666666668,17713.5,17387.833333333336,17713.5,17387.833333333336,325.66666666666424,1.8906627963231597,Wide,Bearish,Below CPR,False,True,Capital Goods,0.9661016949152542,59,2338823883.0,Overlapping,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,22824,INE696F01016,JUNIPER,EQ,,,,,JUNIPER HOTELS LIMITED,201.9,206.67,191.86,193.82,193.6,199.26,,193.73,,,1610335,320136098.87,27915,F1,1,,,,,,Cash Only,197.44999999999996,199.265,195.63499999999993,199.265,195.63499999999993,3.630000000000052,1.8728717366629104,Wide,Bearish,Below CPR,False,True,Unclassified,0.9830508474576272,59,20537766.21,Outside,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,6156,INE738V01013,ARTNIRMAN,EQ,,,,,ART NIRMAN LIMITED,42.5,43.88,40.81,41.19,41.16,42.39,,41.19,,,3662,155945.53,32,F1,1,,,,,,Cash Only,41.96,42.345,41.575,42.345,41.575,0.769999999999996,1.869385773245924,Wide,Bearish,Below CPR,False,True,Unclassified,0.8928571428571429,56,33791.25,Overlapping,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,15156,INE314G01014,KALYANIFRG,EQ,,,,,KALYANI FORGE LIMITED,703.95,714.0,657.8,667.25,669.0,694.4,,667.06,,,8956,6114076.95,909,F1,1,,,,,,Cash Only,679.6833333333333,685.9,673.4666666666666,685.9,673.4666666666666,12.433333333333394,1.8633695516423223,Wide,Bearish,Below CPR,False,True,Unclassified,1.0,59,686092.25,Lower,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,21399,INE335W01016,GANGESSECU,EQ,,,,,GANGES SECURITIES LIMITED,119.9,122.9,116.02,116.22,116.15,118.31,,116.22,,,1860,221144.82,34,F1,1,,,,,,Cash Only,118.38,119.46,117.29999999999998,119.46,117.29999999999998,2.160000000000025,1.8585441404233565,Wide,Bearish,Below CPR,False,True,Unclassified,0.9491525423728814,59,141787.35,Overlapping,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,761192,INE0J5601015,KRISHNADEF,EQ,,,,,KRISHNA DEF AND ALD IND L,1065.0,1141.8,1065.0,1073.5,1072.0,1169.0,,1073.5,,,354891,387455151.0,26645,F1,1,,,,,,Cash Only,1093.4333333333334,1103.4,1083.4666666666667,1103.4,1083.4666666666667,19.93333333333339,1.8568545256947735,Wide,Bearish,Below CPR,False,True,Unclassified,0.8983050847457628,59,162071102.9,Lower,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,23647,INE185E01021,FILATFASH,EQ,,,,,FILATEX FASHIONS LIMITED,0.19,0.19,0.18,0.18,0.19,0.18,,0.18,,,14150564,2605910.78,1741,F1,1,,,,,,Cash Only,0.1833333333333333,0.185,0.1816666666666667,0.185,0.1816666666666667,0.0033333333333332,1.851851851851833,Wide,Bearish,Below CPR,False,True,Unclassified,0.6666666666666666,3,2605910.78,Inside,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,3980,INE107A01015,TNPL,EQ,,,,,TAMILNADU NEWSPRT & PAPER,150.0,150.4,141.0,141.77,141.68,154.5,,141.78,,,743271,106938033.4,9786,F1,1,,,,,,Cash Only,144.39,145.7,143.07999999999998,145.7,143.07999999999998,2.6200000000000045,1.848063765253583,Wide,Bearish,Below CPR,False,True,Unclassified,1.0,59,10654112.43,Lower,False,No setup
2026-08-13,2026-08-13,CM,NSE,STK,9305,INE992I01013,STARTECK,EQ,,,,,STARTECK FINANCE LIMITED,279.85,279.85,263.8,264.5,264.5,257.25,,264.5,,,8195,2166025.35,43,F1,1,,,,,,Cash Only,269.3833333333334,271.82500000000005,266.9416666666667,271.82500000000005,266.9416666666667,4.883333333333326,1.8462507876496508,Wide,Bearish,Below CPR,False,True,Unclassified,0.9491525423728814,59,1916408.85,Higher,False,No setup
