SYMBOL,SERIES,NAME,OPEN,HIGH,LOW,CLOSE,VOLUME,VALUE,session,Pivot,BC,TC,CPR_Top,CPR_Bottom,CPR_Width,CPR_Width_Pct,CPR_Class,Bias,Price_Position,Segment,Industry,Bullish_CPR,Bearish_CPR,Width_Rank_Pct,History_Days,Value_60d,Overlay,Own_Narrow,Setup,Nifty500,Signal_Direction,Signal_Score,Signal_Grade,Signal_Explanation,Strategy_Type,Strategy_Setup,Strategy_Confirmation,Strategy_Explanation,JCurve_Stage,JCurve_Score,JCurve_Explanation
AGIIL,EQ,AGI INFRA LIMITED,280.0,281.95,278.0,278.2,1096798,306124692.75,20260119,279.3833333333334,279.975,278.79166666666674,279.975,278.79166666666674,1.1833333333332805,0.4253534627366213,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.5172413793103449,58,87669238.4,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
INDBANK,EQ,INDBANK MERCH BANK,37.59,37.59,36.5,36.81,102381,3778117.4,20260119,36.96666666666667,37.045,36.888333333333335,37.045,36.888333333333335,0.1566666666666663,0.4256089830661947,Moderate,Bearish,Below CPR,Cash Only,Financial Services,False,True,0.396551724137931,58,1466425.5550000002,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
RAILTEL,EQ,RAILTEL CORP OF IND LTD,347.5,350.1,343.0,344.35,812762,281539809.75,20260119,345.81666666666666,346.55,345.0833333333333,346.55,345.0833333333333,1.466666666666697,0.42592323701661,Moderate,Bearish,Below CPR,Cash Only,Telecommunication,False,True,0.4655172413793103,58,274751861.15,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
NKIND,EQ,NK INDUSTRIES LTD,62.05,65.4,62.05,63.32,276,17329.31,20260119,63.59,63.725,63.455000000000005,63.725,63.455000000000005,0.269999999999996,0.42640555906506,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.2280701754385964,57,29415.23,Higher,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
WEWORK,EQ,WEWORK INDIA MANAGEMENT L,614.5,614.5,596.7,601.75,44671,26909090.15,20260119,604.3166666666667,605.6,603.0333333333334,605.6,603.0333333333334,2.566666666666606,0.4265337210912515,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.5517241379310345,58,86861798.19999999,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BLKASHYAP,EQ,B.L.KASHYAP & SON LTD,48.05,48.75,47.39,48.38,149941,7178329.47,20260119,48.17333333333334,48.07,48.27666666666668,48.27666666666668,48.07,0.2066666666666776,0.4271737632630791,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.4137931034482758,58,15643721.295,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ENDURANCE,EQ,ENDURANCE TECHNO. LTD.,2525.0,2567.2,2495.0,2547.5,48328,122017771.1,20260119,2536.5666666666666,2531.1,2542.0333333333333,2542.0333333333333,2531.1,10.933333333333394,0.4291789335950302,Moderate,Bullish,Above CPR,Cash Only,Automobile and Auto Components,False,False,0.4655172413793103,58,177446935.75,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ELGIRUBCO,EQ,ELGI RUBBER CO. LTD,41.19,42.07,40.62,41.08,12043,495991.12,20260119,41.25666666666667,41.345,41.16833333333334,41.345,41.16833333333334,0.1766666666666623,0.4300551768906093,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.3103448275862069,29,2645902.36,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
PFS,EQ,PTC INDIA FIN SERV LTD,32.75,33.37,32.66,33.23,446534,14777822.33,20260119,33.086666666666666,33.015,33.15833333333333,33.15833333333333,33.015,0.1433333333333308,0.4313371451499575,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5344827586206896,58,14551127.785,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
IOB,EQ,INDIAN OVERSEAS BANK,36.05,36.22,35.02,35.39,8109690,287173153.65,20260119,35.54333333333334,35.620000000000005,35.46666666666667,35.620000000000005,35.46666666666667,0.1533333333333359,0.4332674013374851,Moderate,Bearish,Below CPR,Cash Only,Financial Services,False,True,0.603448275862069,58,241300649.295,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
WHIRLPOOL,EQ,WHIRLPOOL OF INDIA LTD,801.0,803.5,790.5,791.85,292159,232571191.8,20260119,795.2833333333333,797.0,793.5666666666666,797.0,793.5666666666666,3.433333333333394,0.4335838016459423,Moderate,Bearish,Below CPR,Cash Only,Consumer Durables,False,True,0.4655172413793103,58,350949761.0,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
DBREALTY,EQ,VALOR ESTATE LIMITED,104.11,104.11,100.27,102.86,1727055,175914655.47,20260119,102.41333333333334,102.19,102.63666666666668,102.63666666666668,102.19,0.4466666666666867,0.4342471968371444,Moderate,Bullish,Above CPR,Cash Only,Real Estate & Infra,False,False,0.3620689655172414,58,121537339.065,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
HIRECT,EQ,HIND RECTIFIER LIMITED,1396.0,1396.0,1336.5,1357.4,14457,19669697.9,20260119,1363.3,1366.25,1360.35,1366.25,1360.35,5.900000000000091,0.4346544865183505,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.4482758620689655,58,30408006.0,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ALPHAGEO,EQ,ALPHAGEO (INDIA) LIMITED,219.9,219.9,212.0,214.55,2681,578898.15,20260119,215.48333333333332,215.95,215.0166666666667,215.95,215.0166666666667,0.9333333333332804,0.4350190320826289,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.396551724137931,58,1111397.42,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ZENSARTECH,EQ,ZENSAR TECHNOLOGIES  LTD,715.0,723.9,706.1,719.7,434770,311847129.6,20260119,716.5666666666666,715.0,718.1333333333332,718.1333333333332,715.0,3.133333333333212,0.4353665879301391,Moderate,Bullish,Above CPR,Cash Only,Information Technology,False,False,0.6379310344827587,58,262469654.8,Overlapping,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SHREYANIND,EQ,SHREYANS INDUSTRIES LTD,172.9,172.9,167.11,168.9,6950,1169993.04,20260119,169.63666666666666,170.005,169.26833333333332,170.005,169.26833333333332,0.7366666666666788,0.4361555160844753,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.4310344827586206,58,874565.29,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
FDC,EQ,FDC LIMITED,380.25,393.05,380.15,389.15,72742,28144522.7,20260119,387.45,386.6,388.3,388.3,386.6,1.6999999999999318,0.4368495438776646,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.6551724137931034,58,29714008.45,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
LIKHITHA,EQ,LIKHITHA INFRASTRUC LTD,169.7,169.7,165.47,166.49,54140,9041255.02,20260119,167.22,167.58499999999998,166.85500000000002,167.58499999999998,166.85500000000002,0.7299999999999613,0.4384647726589953,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.4310344827586206,58,9174915.94,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TANLA,EQ,TANLA PLATFORMS LIMITED,461.3,468.65,449.25,455.95,499815,228773785.0,20260119,457.95,458.95,456.95,458.95,456.95,2.0,0.4386445882223928,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.4137931034482758,58,155472046.325,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
NELCAST,EQ,NELCAST LIMITED,94.5,94.81,91.23,92.41,49068,4561655.25,20260119,92.81666666666668,93.02,92.61333333333334,93.02,92.61333333333334,0.4066666666666663,0.4400678137286725,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.396551724137931,58,5626799.91,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
PRSMJOHNSN,EQ,PRISM JOHNSON LIMITED,127.0,129.04,126.8,127.08,81428,10394953.66,20260119,127.64,127.92,127.36,127.92,127.36,0.5600000000000023,0.4406672961913773,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.4482758620689655,58,22003754.315,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SERVOTECH,EQ,SERVOTECH REN POW SYS LTD,70.6,70.6,69.5,69.59,294062,20583734.94,20260119,69.89666666666666,70.05,69.74333333333333,70.05,69.74333333333333,0.3066666666666719,0.4406763423863657,Moderate,Bearish,Below CPR,Cash Only,Information Technology,False,True,0.293103448275862,58,50348512.285,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ASHOKA,EQ,ASHOKA BUILDCON LTD,150.0,150.0,145.2,146.63,834983,123126009.43,20260119,147.27666666666667,147.6,146.95333333333335,147.6,146.95333333333335,0.646666666666647,0.4410193457455139,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.4310344827586206,58,114372962.475,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ASAL,EQ,AUTOMOTIVE STAMPINGS & AS,439.5,439.85,427.25,430.7,8374,3625902.95,20260119,432.6,433.55,431.6499999999999,433.55,431.6499999999999,1.900000000000091,0.4411423264453427,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.5517241379310345,58,7711608.925,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TFCILTD,EQ,TOURISM FINANCE CORP. OF,68.76,68.79,66.12,67.01,9630539,650758252.23,20260119,67.30666666666667,67.45500000000001,67.15833333333333,67.45500000000001,67.15833333333333,0.296666666666681,0.4427199920410103,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.4310344827586206,58,474863509.215,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SKFINDIA,EQ,SKF INDIA LTD,1860.0,1862.3,1820.0,1829.0,159800,294491465.5,20260119,1837.1,1841.15,1833.05,1841.15,1833.05,8.099999999999909,0.4428649535265123,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.7222222222222222,54,62185092.15,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
URBANCO,EQ,URBAN COMPANY LIMITED,131.0,132.44,128.0,129.36,2610620,340562213.14,20260119,129.93333333333334,130.22,129.64666666666668,130.22,129.64666666666668,0.5733333333333235,0.4432075860647212,Moderate,Bearish,Below CPR,Cash Only,Consumer Services,False,True,0.396551724137931,58,579551344.84,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BALAJITELE,EQ,BALAJI TELEFILMS LIMITED.,103.3,104.5,101.4,102.27,71069,7278471.49,20260119,102.72333333333334,102.95,102.49666666666668,102.95,102.49666666666668,0.4533333333333189,0.4432710798213737,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.3448275862068966,58,14566896.435,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MIDWESTLTD,EQ,MIDWEST LIMITED,1421.1,1456.4,1385.0,1411.3,102893,145728577.1,20260119,1417.5666666666666,1420.7,1414.4333333333332,1420.7,1414.4333333333332,6.266666666666879,0.4440350504263359,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.2413793103448276,58,219024430.55,Lower,True,Short,False,Short,62,Mixed,CPR width: 0.4440% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
GLAND,EQ,GLAND PHARMA LIMITED,1704.2,1712.2,1672.0,1680.9,68968,116897009.1,20260119,1688.3666666666668,1692.1,1684.6333333333337,1692.1,1684.6333333333337,7.466666666666242,0.44420647668905,Moderate,Bearish,Below CPR,Cash Only,Healthcare,False,True,0.6379310344827587,58,146519250.6,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
TATAINVEST,EQ,TATA INVESTMENT CORP LTD,658.0,662.6,651.0,652.45,375213,246038675.95,20260119,655.35,656.8,653.9000000000001,656.8,653.9000000000001,2.899999999999864,0.4444785040999101,Moderate,Bearish,Below CPR,Cash Only,Financial Services,False,True,0.6896551724137931,58,266689149.675,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
AFFLE,EQ,AFFLE 3I LIMITED,1730.0,1740.0,1667.4,1692.4,160187,270653378.2,20260119,1699.9333333333334,1703.7,1696.1666666666667,1703.7,1696.1666666666667,7.533333333333303,0.4451272354841233,Moderate,Bearish,Below CPR,Cash Only,Information Technology,False,True,0.6379310344827587,58,314903548.0,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ITC,EQ,ITC LTD,330.0,334.65,327.3,333.2,15507440,5146896960.75,20260119,331.7166666666667,330.975,332.45833333333337,332.45833333333337,330.975,1.4833333333333485,0.445178071228496,Moderate,Bullish,Above CPR,Cash Only,Fast Moving Consumer Goods,False,False,0.913793103448276,58,4105702012.75,Inside,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BAGFILMS,EQ,B.A.G FILMS AND MEDIA LTD,6.12,6.24,5.82,5.99,93066,562173.66,20260119,6.016666666666667,6.03,6.003333333333333,6.03,6.003333333333333,0.0266666666666672,0.4451864218141449,Moderate,Bearish,Below CPR,Cash Only,Media & Entertainment,False,True,0.3793103448275862,58,510005.815,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
CAPITALSFB,EQ,CAPITAL SMALL FIN BANK L,265.0,265.85,260.25,261.3,11525,3014631.6,20260119,262.4666666666667,263.05,261.8833333333334,263.05,261.8833333333334,1.1666666666666288,0.4464855211123723,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.6551724137931034,58,6623668.75,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
NEPHROPLUS,EQ,NEPHROCARE HEALTH SERV L,507.0,517.85,504.25,514.5,560942,288493475.7,20260119,512.1999999999999,511.05,513.3499999999999,513.3499999999999,511.05,2.2999999999998977,0.447035957240019,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.4090909090909091,22,187626710.55,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ELDEHSG,EQ,ELDECO HSG & IND LTD.,870.0,920.0,870.0,901.05,1072,959925.55,20260119,897.0166666666668,895.0,899.0333333333335,899.0333333333335,895.0,4.03333333333353,0.4476259179106077,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.2413793103448276,58,1289074.125,Overlapping,True,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
JINDALSTEL,EQ,JINDAL STEEL LIMITED,1035.0,1062.9,1034.1,1055.6,1407699,1480136211.8,20260119,1050.8666666666666,1048.5,1053.2333333333331,1053.2333333333331,1048.5,4.733333333333121,0.4484021725400835,Moderate,Bullish,Above CPR,Cash Only,Metals & Mining,False,False,0.6724137931034483,58,1272092785.45,Higher,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
UTKARSHBNK,EQ,UTKARSH SMALL FIN BANK L,14.59,15.42,14.5,14.86,10612304,159579015.39,20260119,14.926666666666668,14.96,14.893333333333334,14.96,14.893333333333334,0.0666666666666664,0.4486316733961402,Moderate,Bearish,Below CPR,Cash Only,Banking,False,True,0.4137931034482758,58,130617288.83,Higher,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MARKSANS,EQ,MARKSANS PHARMA LIMITED,170.26,173.7,170.15,173.09,435342,75163837.45,20260119,172.31333333333336,171.925,172.7016666666667,172.7016666666667,171.925,0.7766666666666993,0.4487068384462992,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.5,58,117716357.22,Outside,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
KEI,EQ,KEI INDUSTRIES LTD.,4340.0,4400.0,4295.0,4318.4,212411,922228127.1,20260119,4337.8,4347.5,4328.1,4347.5,4328.1,19.39999999999964,0.4492404594294099,Moderate,Bearish,Below CPR,Cash Only,Capital Goods,False,True,0.6379310344827587,58,640406796.25,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
ANDHRAPAP,EQ,ANDHRA PAPER LIMITED,64.13,64.38,62.41,62.97,109253,6906846.14,20260119,63.25333333333333,63.395,63.111666666666665,63.395,63.111666666666665,0.2833333333333314,0.449949711502829,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.7931034482758621,58,4161226.705,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
QUADFUTURE,EQ,QUADRANT FUTURE TEK LTD,325.0,325.0,316.1,318.4,749525,240111490.45,20260119,319.8333333333333,320.55,319.1166666666666,320.55,319.1166666666666,1.433333333333394,0.4501675041876238,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.3620689655172414,58,103174148.525,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
IVALUE,EQ,IVALUE INFOSOLUTIONS LTD,245.4,250.6,241.55,247.75,115429,28401452.8,20260119,246.63333333333333,246.075,247.19166666666663,247.19166666666663,246.075,1.1166666666666742,0.4507231752438644,Moderate,Bullish,Above CPR,Cash Only,Diversified,False,False,0.3793103448275862,58,69127046.4,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
GKENERGY,EQ,GK ENERGY LIMITED,139.0,140.91,137.1,138.07,289853,40189921.15,20260119,138.69333333333333,139.005,138.38166666666666,139.005,138.38166666666666,0.6233333333333348,0.451461818884142,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.2068965517241379,58,107677180.8,Lower,True,Short,False,Short,62,Mixed,CPR width: 0.4515% (12/20); Price location: Below CPR (20/20); Trend: unavailable (10/20); Participation: unavailable (10/20); Higher timeframe: unavailable (10/20),Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
MURUDCERA,EQ,MURUDESHWAR CERAMICS LTD,34.45,34.8,33.56,33.95,55904,1912279.51,20260119,34.10333333333333,34.18,34.026666666666664,34.18,34.026666666666664,0.1533333333333359,0.4516445753559233,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.5689655172413793,58,1310854.96,Overlapping,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
XCHANGING,EQ,XCHANGING SOLUTIONS LTD,75.99,75.99,74.0,74.49,84767,6359778.73,20260119,74.82666666666667,74.995,74.65833333333333,74.995,74.65833333333333,0.3366666666666731,0.4519622320669528,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.7413793103448276,58,5423874.2,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SPARC,EQ,SUN PHARMA ADV.RES.CO.LTD,133.0,133.0,129.35,130.29,495774,65036006.12,20260119,130.88,131.175,130.58499999999998,131.175,130.58499999999998,0.5900000000000318,0.4528359812725703,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.4655172413793103,58,76531582.19,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
EUREKAFORB,EQ,EUREKA FORBES LIMITED,559.4,559.4,542.65,547.3,90267,49841158.2,20260119,549.7833333333333,551.025,548.5416666666666,551.025,548.5416666666666,2.4833333333333485,0.4537426152628081,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.5517241379310345,58,97467666.8,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
LT,EQ,LARSEN & TOUBRO LTD.,3820.0,3878.4,3808.5,3869.8,1709380,6566792241.7,20260119,3852.2333333333336,3843.45,3861.0166666666673,3861.0166666666673,3843.45,17.566666666667516,0.4539424948748646,Moderate,Bullish,Above CPR,Cash Only,Construction,False,False,0.8620689655172413,58,5521945809.75,Lower,False,No setup,True,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
SGFIN,EQ,SG FINSERVE LIMITED,391.0,395.7,386.3,388.35,100673,39315180.8,20260119,390.1166666666666,391.0,389.2333333333332,391.0,389.2333333333332,1.7666666666667652,0.4549160980215695,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.4137931034482758,58,51405305.075,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
HLVLTD,EQ,HLV LIMITED,8.9,8.99,8.71,8.79,241297,2130158.32,20260119,8.83,8.850000000000001,8.809999999999999,8.850000000000001,8.809999999999999,0.0400000000000027,0.4550625711035575,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.3620689655172414,58,2953110.305,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
DENORA,EQ,DE NORA INDIA LIMITED,624.8,628.0,610.4,615.0,2202,1363301.35,20260119,617.8000000000001,619.2,616.4000000000001,619.2,616.4000000000001,2.7999999999999545,0.4552845528455211,Moderate,Bearish,Below CPR,Cash Only,Diversified,False,True,0.4827586206896552,58,2196721.425,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
BODALCHEM,EQ,BODAL CHEMICALS LTD,49.11,50.02,48.67,49.01,86746,4259334.25,20260119,49.23333333333333,49.345,49.121666666666655,49.345,49.121666666666655,0.2233333333333433,0.4556893151057812,Moderate,Bearish,Below CPR,Cash Only,Chemicals & Fertilizers,False,True,0.5689655172413793,58,6769853.234999999,Lower,False,No setup,False,Neutral,0,Not applicable,No directional setup; confirmation score not applicable.,Standard CPR,Not applicable,Not applicable,Standard CPR; Wide CPR rules not applied,None,0,No active J-Curve setup.
